time_step,flow_5min,flow_hour,speed_kmh
225,389.0,4668.0,66.2
226,370.0,4440.0,66.6
227,366.0,4392.0,66.5
228,378.0,4536.0,66.9
229,385.0,4620.0,66.9
230,382.0,4584.0,66.6
231,380.0,4560.0,67.0
232,378.0,4536.0,66.8
233,361.0,4332.0,66.9
234,353.0,4236.0,66.7
235,355.0,4260.0,66.6
236,343.0,4116.0,66.5
237,359.0,4308.0,66.1
238,346.0,4152.0,66.2
239,338.0,4056.0,66.1
240,346.0,4152.0,66.2
241,354.0,4248.0,66.2
242,358.0,4296.0,66.4
243,321.0,3852.0,66.4
244,346.0,4152.0,66.4
245,355.0,4260.0,66.4
246,339.0,4068.0,66.5
247,331.0,3972.0,66.6
248,333.0,3996.0,66.7
249,306.0,3672.0,66.8
250,320.0,3840.0,66.9
251,320.0,3840.0,67.1
252,302.0,3624.0,67.1
253,310.0,3720.0,67.3
254,336.0,4032.0,67.5
255,320.0,3840.0,67.7
256,313.0,3756.0,68.2
257,296.0,3552.0,68.0
258,294.0,3528.0,67.9
259,287.0,3444.0,68.0
260,290.0,3480.0,68.3
261,294.0,3528.0,68.3
262,306.0,3672.0,68.4
263,272.0,3264.0,68.6
264,261.0,3132.0,68.6
265,275.0,3300.0,68.7
266,285.0,3420.0,68.7
267,278.0,3336.0,68.2
268,260.0,3120.0,68.3
269,256.0,3072.0,68.2
270,248.0,2976.0,68.3
271,248.0,2976.0,68.4
272,220.0,2640.0,68.5
273,230.0,2760.0,68.7
274,223.0,2676.0,68.7
275,218.0,2616.0,68.8
276,202.0,2424.0,68.7
277,211.0,2532.0,68.4
278,199.0,2388.0,68.8
279,196.0,2352.0,68.2
280,189.0,2268.0,68.2
281,192.0,2304.0,68.5
282,192.0,2304.0,68.3
283,174.0,2088.0,68.3
284,178.0,2136.0,68.7
285,185.0,2220.0,68.5
286,171.0,2052.0,68.6
287,171.0,2052.0,68.6
288,158.0,1896.0,68.9
289,158.0,1896.0,68.5
290,150.0,1800.0,68.7
291,165.0,1980.0,68.4
292,142.0,1704.0,68.1
293,139.0,1668.0,68.0
294,125.0,1500.0,68.1
295,121.0,1452.0,68.0
296,123.0,1476.0,68.0
297,119.0,1428.0,68.5
298,112.0,1344.0,68.2
299,106.0,1272.0,68.4
300,109.0,1308.0,68.7
301,106.0,1272.0,68.4
302,106.0,1272.0,68.4
303,105.0,1260.0,68.2
304,95.0,1140.0,68.2
305,95.0,1140.0,68.6
306,91.0,1092.0,68.4
307,91.0,1092.0,68.3
308,90.0,1080.0,68.2
309,86.0,1032.0,68.2
310,86.0,1032.0,68.7
311,86.0,1032.0,68.3
312,90.0,1080.0,68.7
313,85.0,1020.0,68.6
314,75.0,900.0,68.5
315,83.0,996.0,68.3
316,83.0,996.0,68.2
317,72.0,864.0,68.6
318,75.0,900.0,68.4
319,72.0,864.0,67.8
320,76.0,912.0,68.1
321,71.0,852.0,67.8
322,67.0,804.0,68.0
323,69.0,828.0,67.8
324,67.0,804.0,68.2
325,67.0,804.0,68.2
326,64.0,768.0,68.1
327,69.0,828.0,67.8
328,72.0,864.0,68.0
329,72.0,864.0,67.9
330,65.0,780.0,67.8
331,65.0,780.0,68.0
332,61.0,732.0,68.0
333,65.0,780.0,67.8
334,79.0,948.0,68.0
335,67.0,804.0,67.9
336,64.0,768.0,68.0
337,63.0,756.0,67.8
338,69.0,828.0,67.7
339,69.0,828.0,67.5
340,67.0,804.0,67.9
341,72.0,864.0,67.9
342,72.0,864.0,68.1
343,79.0,948.0,68.1
344,85.0,1020.0,68.2
345,86.0,1032.0,68.3
346,88.0,1056.0,68.1
347,97.0,1164.0,68.0
348,85.0,1020.0,67.9
349,89.0,1068.0,68.2
350,95.0,1140.0,67.8
351,118.0,1416.0,67.8
352,132.0,1584.0,67.9
353,118.0,1416.0,68.1
354,125.0,1500.0,68.0
355,131.0,1572.0,68.3
356,142.0,1704.0,68.3
357,167.0,2004.0,68.5
358,158.0,1896.0,68.6
359,169.0,2028.0,68.7
360,174.0,2088.0,67.8
361,188.0,2256.0,67.4
362,194.0,2328.0,67.1
363,194.0,2328.0,67.0
364,222.0,2664.0,67.4
365,204.0,2448.0,67.2
366,216.0,2592.0,67.3
367,218.0,2616.0,67.5
368,214.0,2568.0,67.8
369,230.0,2760.0,67.8
370,248.0,2976.0,68.1
371,245.0,2940.0,67.9
372,257.0,3084.0,67.3
373,258.0,3096.0,66.4
374,263.0,3156.0,66.1
375,254.0,3048.0,65.7
376,282.0,3384.0,65.8
377,297.0,3564.0,65.7
378,291.0,3492.0,65.9
379,296.0,3552.0,65.8
380,297.0,3564.0,66.1
381,296.0,3552.0,65.9
382,306.0,3672.0,65.8
383,340.0,4080.0,65.8
384,294.0,3528.0,65.6
385,303.0,3636.0,65.7
386,303.0,3636.0,65.6
387,324.0,3888.0,65.2
388,313.0,3756.0,65.5
389,340.0,4080.0,65.8
390,323.0,3876.0,65.7
391,343.0,4116.0,65.6
392,323.0,3876.0,65.8
393,330.0,3960.0,65.6
394,330.0,3960.0,65.4
395,327.0,3924.0,65.9
396,317.0,3804.0,66.0
397,316.0,3792.0,65.6
398,323.0,3876.0,65.5
399,331.0,3972.0,65.3
400,333.0,3996.0,65.4
401,338.0,4056.0,65.2
402,342.0,4104.0,65.3
403,346.0,4152.0,65.4
404,355.0,4260.0,64.8
405,359.0,4308.0,64.9
406,355.0,4260.0,65.0
407,347.0,4164.0,65.0
408,346.0,4152.0,65.1
409,336.0,4032.0,65.0
410,347.0,4164.0,64.9
411,350.0,4200.0,64.8
412,355.0,4260.0,64.9
413,360.0,4320.0,64.8
414,366.0,4392.0,64.7
415,369.0,4428.0,64.6
416,373.0,4476.0,64.4
417,372.0,4464.0,64.5
418,369.0,4428.0,64.5
419,369.0,4428.0,64.4
420,376.0,4512.0,64.1
421,376.0,4512.0,64.5
422,376.0,4512.0,64.6
423,376.0,4512.0,64.7
424,378.0,4536.0,64.6
425,378.0,4536.0,65.1
426,380.0,4560.0,65.0
427,376.0,4512.0,64.9
428,382.0,4584.0,64.8
429,383.0,4596.0,64.9
430,380.0,4560.0,64.9
431,383.0,4596.0,64.9
432,383.0,4596.0,65.1
433,385.0,4620.0,65.1
434,390.0,4680.0,65.2
435,393.0,4716.0,64.6
436,390.0,4680.0,64.6
437,388.0,4656.0,64.7
438,389.0,4668.0,64.7
439,392.0,4704.0,64.8
440,388.0,4656.0,64.2
441,388.0,4656.0,64.9
442,392.0,4704.0,64.8
443,385.0,4620.0,64.9
444,388.0,4656.0,65.1
445,385.0,4620.0,65.1
446,393.0,4716.0,65.3
447,393.0,4716.0,64.8
448,392.0,4704.0,65.1
449,393.0,4716.0,65.3
450,393.0,4716.0,65.3
451,392.0,4704.0,65.2
452,396.0,4752.0,65.2
453,396.0,4752.0,65.1
454,388.0,4656.0,65.3
455,385.0,4620.0,65.1
456,385.0,4620.0,65.2
457,383.0,4596.0,65.4
458,385.0,4620.0,65.5
459,389.0,4668.0,65.2
460,393.0,4716.0,65.4
461,392.0,4704.0,65.4
462,392.0,4704.0,65.4
463,383.0,4596.0,65.6
464,393.0,4716.0,65.5
465,392.0,4704.0,65.6
466,395.0,4740.0,65.6
467,396.0,4752.0,65.3
468,383.0,4596.0,65.5
469,387.0,4644.0,65.6
470,392.0,4704.0,65.7
471,396.0,4752.0,65.6
472,393.0,4716.0,65.4
473,393.0,4716.0,65.6
474,387.0,4644.0,65.7
475,387.0,4644.0,65.8
476,390.0,4680.0,65.7
477,393.0,4716.0,65.7
478,390.0,4680.0,66.1
479,385.0,4620.0,65.8
480,376.0,4512.0,65.8
481,380.0,4560.0,65.8
482,389.0,4668.0,65.8
483,392.0,4704.0,65.9
484,387.0,4644.0,66.0
485,390.0,4680.0,66.0
486,390.0,4680.0,66.3
487,392.0,4704.0,66.2
488,388.0,4656.0,66.3
489,392.0,4704.0,66.0
490,399.0,4788.0,66.0
491,376.0,4512.0,66.1
492,377.0,4524.0,66.2
493,377.0,4524.0,66.2
494,382.0,4584.0,66.1
495,377.0,4524.0,66.2
496,385.0,4620.0,66.7
497,378.0,4536.0,66.5
498,376.0,4512.0,66.4
499,373.0,4476.0,66.4
500,370.0,4440.0,66.5
501,369.0,4428.0,66.7
502,366.0,4392.0,66.7
503,360.0,4320.0,66.9
504,357.0,4284.0,66.6
505,357.0,4284.0,66.7
506,358.0,4296.0,66.8
507,357.0,4284.0,67.0
508,366.0,4392.0,67.0
509,368.0,4416.0,67.3
510,350.0,4200.0,67.1
511,346.0,4152.0,67.2
512,343.0,4116.0,67.4
513,336.0,4032.0,67.2
514,327.0,3924.0,67.0
515,324.0,3888.0,67.2
516,338.0,4056.0,67.2
517,320.0,3840.0,67.2
518,320.0,3840.0,67.3
519,317.0,3804.0,67.6
520,323.0,3876.0,67.4
521,310.0,3720.0,67.2
522,301.0,3612.0,67.3
523,303.0,3636.0,67.2
524,306.0,3672.0,66.8
525,310.0,3720.0,66.6
526,300.0,3600.0,66.5
527,293.0,3516.0,66.1
528,293.0,3516.0,66.3
529,291.0,3492.0,66.3
530,291.0,3492.0,66.5
531,296.0,3552.0,66.6
532,293.0,3516.0,66.6
533,286.0,3432.0,66.7
534,278.0,3336.0,66.8
535,283.0,3396.0,66.8
536,291.0,3492.0,67.0
537,283.0,3396.0,67.1
538,270.0,3240.0,67.1
539,285.0,3420.0,67.2
540,278.0,3336.0,67.7
541,283.0,3396.0,68.3
542,264.0,3168.0,68.4
543,281.0,3372.0,68.5
544,283.0,3396.0,68.6
545,294.0,3528.0,68.6
546,281.0,3372.0,68.7
547,264.0,3168.0,68.6
548,269.0,3228.0,68.5
549,257.0,3084.0,68.7
550,260.0,3120.0,68.6
551,283.0,3396.0,68.7
552,252.0,3024.0,68.4
553,253.0,3036.0,68.2
554,254.0,3048.0,68.4
555,246.0,2952.0,68.1
556,244.0,2928.0,68.4
557,267.0,3204.0,68.7
558,263.0,3156.0,68.8
559,241.0,2892.0,68.8
560,238.0,2856.0,68.8
561,227.0,2724.0,69.1
562,241.0,2892.0,68.9
563,237.0,2844.0,69.1
564,230.0,2760.0,68.7
565,220.0,2640.0,68.5
566,208.0,2496.0,68.4
567,211.0,2532.0,68.5
568,220.0,2640.0,68.3
569,185.0,2220.0,68.5
570,186.0,2232.0,68.4
571,178.0,2136.0,68.5
572,178.0,2136.0,68.4
573,169.0,2028.0,68.6
574,177.0,2124.0,68.3
575,171.0,2052.0,68.7
576,150.0,1800.0,68.8
577,159.0,1908.0,68.6
578,155.0,1860.0,68.5
579,144.0,1728.0,68.2
580,151.0,1812.0,68.4
581,142.0,1704.0,68.5
582,125.0,1500.0,68.6
583,129.0,1548.0,68.6
584,127.0,1524.0,68.8
585,114.0,1368.0,68.3
586,112.0,1344.0,68.6
587,110.0,1320.0,68.8
588,105.0,1260.0,68.7
589,98.0,1176.0,68.5
590,101.0,1212.0,68.5
591,101.0,1212.0,68.3
592,93.0,1116.0,68.3
593,90.0,1080.0,68.6
594,82.0,984.0,68.7
595,83.0,996.0,68.3
596,79.0,948.0,68.7
597,76.0,912.0,68.3
598,79.0,948.0,68.7
599,76.0,912.0,68.6
600,75.0,900.0,68.6
601,75.0,900.0,68.5
602,74.0,888.0,68.6
603,71.0,852.0,68.7
604,69.0,828.0,68.6
605,63.0,756.0,68.6
606,62.0,744.0,68.6
607,62.0,744.0,68.7
608,60.0,720.0,68.7
609,56.0,672.0,68.3
610,56.0,672.0,68.5
611,53.0,636.0,68.4
612,50.0,600.0,68.7
613,52.0,624.0,68.7
614,50.0,600.0,68.7
615,53.0,636.0,68.5
616,49.0,588.0,68.5
617,47.0,564.0,68.6
618,46.0,552.0,68.7
619,46.0,552.0,68.5
620,45.0,540.0,68.4
621,45.0,540.0,68.6
622,42.0,504.0,68.4
623,41.0,492.0,68.1
624,42.0,504.0,68.2
625,42.0,504.0,68.2
626,42.0,504.0,68.3
627,42.0,504.0,68.2
628,42.0,504.0,68.3
629,44.0,528.0,68.4
630,44.0,528.0,68.3
631,49.0,588.0,68.2
632,49.0,588.0,68.4
633,50.0,600.0,68.6
634,49.0,588.0,68.4
635,50.0,600.0,68.3
636,47.0,564.0,68.4
637,50.0,600.0,68.3
638,52.0,624.0,68.4
639,56.0,672.0,68.5
640,58.0,696.0,68.3
641,60.0,720.0,68.3
642,62.0,744.0,68.1
643,67.0,804.0,68.5
644,72.0,864.0,68.3
645,72.0,864.0,68.2
646,72.0,864.0,68.3
647,86.0,1032.0,68.4
648,72.0,864.0,68.1
649,79.0,948.0,68.3
650,82.0,984.0,68.2
651,88.0,1056.0,68.3
652,110.0,1320.0,68.4
653,106.0,1272.0,68.4
654,101.0,1212.0,68.5
655,110.0,1320.0,68.9
656,112.0,1344.0,68.9
657,122.0,1464.0,68.9
658,120.0,1440.0,69.0
659,125.0,1500.0,69.1
660,129.0,1548.0,68.7
661,142.0,1704.0,68.8
662,146.0,1752.0,68.7
663,156.0,1872.0,68.6
664,158.0,1896.0,68.5
665,161.0,1932.0,68.8
666,152.0,1824.0,68.9
667,153.0,1836.0,68.8
668,159.0,1908.0,69.0
669,169.0,2028.0,68.8
670,162.0,1944.0,69.0
671,174.0,2088.0,69.0
672,169.0,2028.0,68.4
673,178.0,2136.0,68.1
674,192.0,2304.0,68.0
675,214.0,2568.0,68.4
676,197.0,2364.0,68.2
677,188.0,2256.0,68.3
678,206.0,2472.0,68.2
679,206.0,2472.0,68.3
680,225.0,2700.0,68.1
681,221.0,2652.0,68.1
682,244.0,2928.0,67.9
683,225.0,2700.0,68.0
684,230.0,2760.0,67.6
685,230.0,2760.0,67.7
686,241.0,2892.0,67.5
687,250.0,3000.0,67.6
688,257.0,3084.0,67.4
689,263.0,3156.0,67.4
690,269.0,3228.0,67.3
691,275.0,3300.0,67.4
692,283.0,3396.0,67.3
693,290.0,3480.0,67.2
694,294.0,3528.0,67.2
695,291.0,3492.0,67.5
696,291.0,3492.0,66.9
697,287.0,3444.0,66.9
698,308.0,3696.0,66.7
699,302.0,3624.0,66.6
700,310.0,3720.0,66.6
701,313.0,3756.0,66.5
702,317.0,3804.0,66.4
703,323.0,3876.0,66.6
704,332.0,3984.0,66.5
705,334.0,4008.0,66.5
706,336.0,4032.0,66.5
707,334.0,4008.0,66.6
708,331.0,3972.0,66.5
709,324.0,3888.0,66.2
710,332.0,3984.0,66.1
711,340.0,4080.0,66.2
712,338.0,4056.0,65.9
713,343.0,4116.0,66.1
714,354.0,4248.0,65.9
715,354.0,4248.0,65.9
716,357.0,4284.0,65.7
717,358.0,4296.0,65.7
718,357.0,4284.0,65.7
719,363.0,4356.0,65.5
720,363.0,4356.0,65.5
721,358.0,4296.0,65.7
722,366.0,4392.0,65.6
723,366.0,4392.0,65.7
724,369.0,4428.0,65.3
725,372.0,4464.0,65.1
726,377.0,4524.0,65.4
727,380.0,4560.0,65.0
728,385.0,4620.0,65.0
729,383.0,4596.0,65.0
730,382.0,4584.0,64.9
731,380.0,4560.0,65.2
732,377.0,4524.0,65.2
733,373.0,4476.0,65.2
734,377.0,4524.0,65.1
735,380.0,4560.0,65.1
736,383.0,4596.0,64.8
737,385.0,4620.0,64.7
738,380.0,4560.0,64.5
739,380.0,4560.0,64.7
740,382.0,4584.0,64.7
741,382.0,4584.0,64.3
742,380.0,4560.0,64.8
743,376.0,4512.0,64.5
744,369.0,4428.0,64.7
745,369.0,4428.0,64.8
746,369.0,4428.0,64.9
747,373.0,4476.0,65.0
748,373.0,4476.0,65.1
749,369.0,4428.0,65.1
750,369.0,4428.0,64.9
751,364.0,4368.0,65.0
752,369.0,4428.0,65.1
753,369.0,4428.0,65.2
754,366.0,4392.0,65.1
755,360.0,4320.0,65.3
756,366.0,4392.0,65.4
757,360.0,4320.0,65.3
758,369.0,4428.0,65.1
759,366.0,4392.0,65.4
760,366.0,4392.0,65.0
761,362.0,4344.0,65.1
762,373.0,4476.0,65.1
763,373.0,4476.0,65.1
764,373.0,4476.0,65.1
765,370.0,4440.0,65.6
766,376.0,4512.0,65.4
767,369.0,4428.0,65.2
768,363.0,4356.0,65.4
769,364.0,4368.0,65.3
770,370.0,4440.0,65.6
771,368.0,4416.0,65.7
772,380.0,4560.0,65.2
773,368.0,4416.0,65.2
774,366.0,4392.0,65.3
775,364.0,4368.0,65.6
776,366.0,4392.0,65.5
777,362.0,4344.0,65.5
778,360.0,4320.0,65.6
779,350.0,4200.0,65.9
780,348.0,4176.0,65.7
781,357.0,4284.0,65.9
782,352.0,4224.0,66.0
783,355.0,4260.0,65.9
784,352.0,4224.0,66.5
785,350.0,4200.0,66.4
786,343.0,4116.0,66.7
787,343.0,4116.0,66.6
788,342.0,4104.0,66.4
789,340.0,4080.0,66.3
790,342.0,4104.0,66.5
791,336.0,4032.0,66.7
792,336.0,4032.0,66.5
793,340.0,4080.0,66.6
794,340.0,4080.0,66.6
795,340.0,4080.0,66.4
796,354.0,4248.0,66.1
797,329.0,3948.0,66.5
798,361.0,4332.0,66.4
799,332.0,3984.0,66.3
800,326.0,3912.0,66.3
801,324.0,3888.0,66.2
802,320.0,3840.0,66.2
803,317.0,3804.0,66.3
804,316.0,3792.0,66.1
805,313.0,3756.0,66.1
806,320.0,3840.0,65.9
807,320.0,3840.0,65.7
808,323.0,3876.0,65.7
809,316.0,3792.0,65.5
810,313.0,3756.0,65.2
811,306.0,3672.0,65.0
812,310.0,3720.0,64.7
813,320.0,3840.0,64.5
814,308.0,3696.0,64.3
815,309.0,3708.0,64.2
816,306.0,3672.0,63.9
817,304.0,3648.0,64.1
818,313.0,3756.0,64.3
819,306.0,3672.0,64.0
820,310.0,3720.0,64.4
821,308.0,3696.0,63.9
822,297.0,3564.0,63.9
823,297.0,3564.0,64.1
824,297.0,3564.0,63.9
825,287.0,3444.0,64.5
826,281.0,3372.0,64.4
827,278.0,3336.0,64.6
828,274.0,3288.0,66.5
829,274.0,3288.0,67.3
830,270.0,3240.0,67.8
831,268.0,3216.0,68.1
832,280.0,3360.0,68.4
833,267.0,3204.0,68.3
834,253.0,3036.0,68.6
835,251.0,3012.0,68.6
836,245.0,2940.0,68.6
837,246.0,2952.0,68.6
838,236.0,2832.0,68.8
839,238.0,2856.0,69.0
840,227.0,2724.0,68.7
841,221.0,2652.0,68.6
842,220.0,2640.0,68.6
843,211.0,2532.0,68.6
844,206.0,2472.0,68.5
845,196.0,2352.0,68.7
846,197.0,2364.0,68.4
847,181.0,2172.0,68.5
848,189.0,2268.0,68.7
849,171.0,2052.0,68.4
850,162.0,1944.0,68.7
851,161.0,1932.0,68.8
852,144.0,1728.0,68.7
853,146.0,1752.0,68.5
854,141.0,1692.0,68.6
855,137.0,1644.0,68.5
856,144.0,1728.0,68.3
857,135.0,1620.0,68.7
858,125.0,1500.0,68.7
859,116.0,1392.0,68.6
860,114.0,1368.0,68.8
861,113.0,1356.0,68.5
862,105.0,1260.0,68.1
863,102.0,1224.0,68.3
864,91.0,1092.0,69.5
865,89.0,1068.0,68.9
866,90.0,1080.0,68.7
867,82.0,984.0,68.9
868,85.0,1020.0,68.4
869,79.0,948.0,68.5
870,74.0,888.0,68.7
871,69.0,828.0,68.7
872,65.0,780.0,68.3
873,69.0,828.0,68.2
874,62.0,744.0,68.0
875,58.0,696.0,68.0
876,56.0,672.0,68.5
877,59.0,708.0,68.5
878,60.0,720.0,68.6
879,53.0,636.0,68.4
880,53.0,636.0,68.4
881,52.0,624.0,68.0
882,47.0,564.0,68.0
883,56.0,672.0,68.0
884,46.0,552.0,67.8
885,46.0,552.0,67.9
886,49.0,588.0,67.7
887,44.0,528.0,67.9
888,46.0,552.0,67.8
889,45.0,540.0,67.7
890,44.0,528.0,67.9
891,45.0,540.0,67.9
892,44.0,528.0,67.9
893,45.0,540.0,67.8
894,44.0,528.0,67.9
895,44.0,528.0,67.7
896,45.0,540.0,67.7
897,45.0,540.0,67.7
898,44.0,528.0,67.8
899,46.0,552.0,67.3
900,46.0,552.0,67.7
901,45.0,540.0,67.4
902,49.0,588.0,67.6
903,47.0,564.0,67.8
904,53.0,636.0,67.6
905,56.0,672.0,67.6
906,59.0,708.0,67.8
907,65.0,780.0,67.8
908,71.0,852.0,68.1
909,76.0,912.0,67.7
910,72.0,864.0,67.8
911,72.0,864.0,67.6
912,74.0,888.0,67.7
913,76.0,912.0,68.0
914,86.0,1032.0,68.0
915,95.0,1140.0,67.9
916,110.0,1320.0,68.1
917,114.0,1368.0,67.9
918,128.0,1536.0,68.3
919,146.0,1752.0,68.5
920,155.0,1860.0,68.7
921,174.0,2088.0,69.2
922,162.0,1944.0,68.8
923,162.0,1944.0,68.6
924,177.0,2124.0,68.7
925,188.0,2256.0,68.5
926,202.0,2424.0,68.6
927,230.0,2760.0,68.7
928,241.0,2892.0,69.5
929,244.0,2928.0,69.6
930,283.0,3396.0,69.3
931,291.0,3492.0,69.2
932,310.0,3720.0,69.5
933,323.0,3876.0,69.7
934,313.0,3756.0,69.6
935,297.0,3564.0,69.3
936,293.0,3516.0,66.2
937,299.0,3588.0,65.0
938,320.0,3840.0,64.9
939,339.0,4068.0,64.9
940,350.0,4200.0,64.9
